time_stamp, total time, scan point size, incremental time, match time, delete size, delete time, tree size st, tree size end, add point size, preprocess time, solve time, imu proc time, fov seg time, downsample time, iekf total time
1773322292.46559215,0.02635113,6256,0.00081614,0.01423773,0,0.00000000,11909,11928,93,0.00435892,0.00483299,0.00391043,0.00000623,0.00127694,0.01938922
1773322292.56556273,0.02386929,6241,0.00070970,0.01369788,0,0.00000000,11928,11924,66,0.00181831,0.00415449,0.00296432,0.00000118,0.00100644,0.01812381
1773322292.66545010,0.02211515,6248,0.00064055,0.01311028,0,0.00000000,11924,11965,74,0.00181345,0.00388309,0.00262703,0.00000101,0.00072938,0.01728547
1773322292.76543522,0.02742968,6302,0.00069229,0.01583994,0,0.00000000,11965,11967,79,0.00184900,0.00414386,0.00469478,0.00000683,0.00079122,0.02037616
1773322292.86549044,0.02550242,6248,0.00059636,0.01588126,0,0.00000000,11967,11967,62,0.00374934,0.00441976,0.00278576,0.00000107,0.00073947,0.02063779
1773322292.96546149,0.01696349,6211,0.00065945,0.00974702,0,0.00000000,11967,11952,60,0.00248335,0.00335476,0.00161369,0.00000169,0.00050915,0.01348972
1773322293.06521297,0.03701511,6279,0.00128092,0.02348874,0,0.00000000,11952,11945,86,0.00247620,0.00480907,0.00456024,0.00000471,0.00134024,0.02863978
1773322293.16502166,0.02569183,6286,0.00087535,0.01446228,0,0.00000000,11945,11935,69,0.00182410,0.00506706,0.00304813,0.00000231,0.00088420,0.01981302
1773322293.26513743,0.02848435,6228,0.00084234,0.01619648,0,0.00000000,11935,11882,69,0.00171581,0.00422534,0.00507191,0.00000127,0.00084806,0.02072409
1773322293.36495686,0.02413281,6237,0.00068489,0.01310315,0,0.00000000,11882,11902,73,0.00333997,0.00388880,0.00448794,0.00000091,0.00079318,0.01726143
