time_stamp, total time, scan point size, incremental time, match time, delete size, delete time, tree size st, tree size end, add point size, preprocess time, solve time, imu proc time, fov seg time, downsample time, iekf total time
1773320514.69197202,0.02765819,6121,0.00043307,0.01774331,0,0.00000000,12362,12388,66,0.00182997,0.00417595,0.00323126,0.00000248,0.00087027,0.02218034
1773320514.79180861,0.02605331,6175,0.00039097,0.01597486,0,0.00000000,12388,12397,54,0.00211475,0.00329650,0.00356242,0.00000379,0.00158520,0.01950638
1773320514.89196205,0.02972471,6206,0.00075752,0.01802121,0,0.00000000,12397,12396,58,0.00179484,0.00389795,0.00375683,0.00000201,0.00113710,0.02258522
1773320514.99240184,0.01882630,6141,0.00060221,0.01229465,0,0.00000000,12396,12381,75,0.00174259,0.00240882,0.00201345,0.00000098,0.00055844,0.01490398
1773320515.09185576,0.02063396,6183,0.00039434,0.01273428,0,0.00000000,12381,12389,56,0.00181071,0.00281578,0.00313525,0.00000105,0.00054883,0.01575370
1773320515.19238448,0.03174502,6159,0.00068939,0.02035588,0,0.00000000,12389,12378,74,0.00258809,0.00506533,0.00312510,0.00000178,0.00079438,0.02586524
1773320515.29182267,0.03180228,6181,0.00052680,0.02009801,0,0.00000000,12378,12364,50,0.00255431,0.00440212,0.00439481,0.00000492,0.00105146,0.02478308
1773320515.39243007,0.03091769,6156,0.00047792,0.02070644,0,0.00000000,12364,12388,61,0.00322201,0.00426089,0.00318865,0.00000153,0.00088833,0.02531587
1773320515.49246049,0.06001804,6120,0.00049323,0.04798037,0,0.00000000,12388,12408,62,0.00320935,0.00514156,0.00369585,0.00000404,0.00124049,0.05345588
1773320515.59185696,0.01699831,6174,0.00053685,0.01078681,0,0.00000000,12408,12338,70,0.00194844,0.00214383,0.00206141,0.00000447,0.00067326,0.01308350
1773320515.69164371,0.01959361,6197,0.00026695,0.01327329,0,0.00000000,12338,12357,45,0.00285549,0.00278288,0.00172556,0.00000160,0.00053742,0.01625724
1773320515.79234648,0.03203603,6149,0.00063409,0.02061651,0,0.00000000,12357,12349,52,0.00195016,0.00447197,0.00384501,0.00000143,0.00098555,0.02538387
1773320515.89229012,0.03356619,6188,0.00040255,0.02362554,0,0.00000000,12349,12315,45,0.00270380,0.00406042,0.00313965,0.00000202,0.00099932,0.02795444
1773320515.99230242,0.01663535,6203,0.00063372,0.00991376,0,0.00000000,12315,12337,61,0.00168376,0.00269313,0.00146338,0.00000300,0.00043918,0.01284600
1773320516.09236002,0.02014768,6169,0.00034966,0.01205986,0,0.00000000,12337,12360,67,0.00195851,0.00287249,0.00290450,0.00000095,0.00047880,0.01518169
1773320516.19250631,0.03468671,6152,0.00055728,0.02154388,0,0.00000000,12360,12380,58,0.00418028,0.00492144,0.00484797,0.00000169,0.00130017,0.02683365
1773320516.29247904,0.03037439,6169,0.00051644,0.02032310,0,0.00000000,12380,12376,51,0.00220046,0.00451421,0.00273268,0.00000150,0.00081831,0.02513626
1773320516.39250207,0.03173416,6122,0.00075071,0.01893730,0,0.00000000,12376,12375,60,0.00101523,0.00402642,0.00531126,0.00000317,0.00100670,0.02323334
1773320516.49230146,0.04050141,6158,0.00056646,0.02943907,0,0.00000000,12375,12374,53,0.00100662,0.00458534,0.00308197,0.00000323,0.00101744,0.03433789
1773320516.59274840,0.01932076,6170,0.00025505,0.01172817,0,0.00000000,12374,12393,50,0.00193608,0.00251312,0.00335177,0.00000102,0.00057719,0.01440146
1773320516.69245601,0.02300060,6191,0.00041269,0.01553550,0,0.00000000,12393,12428,56,0.00191808,0.00288024,0.00227155,0.00000118,0.00054398,0.01870454
1773320516.79243088,0.02460198,6172,0.00099461,0.01440381,0,0.00000000,12428,12429,53,0.00229698,0.00327537,0.00382718,0.00000219,0.00058829,0.01803163
1773320516.89222360,0.04200051,6183,0.00054708,0.03262753,0,0.00000000,12429,12460,50,0.00234005,0.00353206,0.00299163,0.00000124,0.00092016,0.03638527
1773320516.99237919,0.01968658,6177,0.00020508,0.01342762,0,0.00000000,12460,12478,45,0.00207964,0.00254307,0.00150480,0.00000376,0.00095808,0.01639157
