time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1773322991.96451855,0.01262008,6117,0.00055764,0.00000000,0,0.00000000,81592,81643,87,0.00185775
1773322992.06458855,0.01375005,6150,0.00045120,0.00000000,0,0.00000000,81643,81669,87,0.00249256
1773322992.16465974,0.01733222,6150,0.00054608,0.00000000,0,0.00000000,81669,81696,81,0.00132842
1773322992.26466680,0.01174046,6145,0.00042721,0.00000000,0,0.00000000,81696,81741,80,0.00083628
1773322992.36456704,0.01413422,6212,0.00042415,0.00000000,0,0.00000000,81741,81762,94,0.00095391
1773322992.46467566,0.03360967,6203,0.00080558,0.00000000,0,0.00000000,81762,81776,78,0.00153366
1773322992.56476355,0.01427120,6219,0.00060205,0.00000000,0,0.00000000,81776,81789,74,0.00109603
1773322992.66479063,0.01952886,6181,0.00095997,0.00000000,0,0.00000000,81789,81768,77,0.00186586
1773322992.76467228,0.01522788,6200,0.00080951,0.00000000,0,0.00000000,81768,81814,99,0.00102465
1773322992.86471057,0.01470110,6229,0.00041720,0.00000000,0,0.00000000,81814,81867,85,0.00286552
1773322992.96476245,0.01468968,6254,0.00093479,0.00000000,0,0.00000000,81867,81839,84,0.00106917
1773322993.06488657,0.01547840,6202,0.00031838,0.00000000,0,0.00000000,81839,81878,58,0.00098153
1773322993.16477847,0.01284835,6234,0.00047298,0.00000000,0,0.00000000,81878,81875,80,0.00140704
1773322993.26483369,0.01377858,6262,0.00036989,0.00000000,0,0.00000000,81875,81907,56,0.00165914
1773322993.36489916,0.02102637,6266,0.00153585,0.00000000,0,0.00000000,81907,81881,72,0.00074705
1773322993.46490979,0.02779787,6270,0.00104763,0.00000000,0,0.00000000,81881,81917,58,0.00127282
1773322993.56499791,0.02657856,6263,0.00173158,0.00000000,0,0.00000000,81917,81933,72,0.00136526
1773322993.66500044,0.01459504,6216,0.00109419,0.00000000,0,0.00000000,81933,81936,73,0.00171237
1773322993.76456213,0.03089033,6313,0.00115500,0.00000000,0,0.00000000,81936,81961,79,0.00184789
1773322993.86506104,0.03013898,6249,0.00099159,0.00000000,0,0.00000000,81961,81988,71,0.00285342
1773322993.96496582,0.02970981,6280,0.00220887,0.00000000,0,0.00000000,81988,81999,75,0.00195254
1773322994.06503010,0.03758620,6251,0.00075364,0.00000000,0,0.00000000,81999,82030,55,0.00088758
1773322994.16508937,0.01686586,6266,0.00068595,0.00000000,0,0.00000000,82030,82044,82,0.00086009
1773322994.26515627,0.01672271,6288,0.00031740,0.00000000,0,0.00000000,82044,82077,62,0.00071628
1773322994.36516738,0.01357078,6277,0.00040464,0.00000000,0,0.00000000,82077,82093,79,0.00274442
1773322994.46525383,0.02645261,6230,0.00095541,0.00000000,0,0.00000000,82093,82123,65,0.00127571
1773322994.56516242,0.02294979,6278,0.00122158,0.00000000,0,0.00000000,82123,82136,53,0.00298475
1773322994.66524816,0.01904577,6172,0.00118291,0.00000000,0,0.00000000,82136,82154,64,0.00093153
1773322994.76442361,0.03023904,6327,0.00092921,0.00000000,0,0.00000000,82154,82168,58,0.00237327
1773322994.86524630,0.01639232,6291,0.00028475,0.00000000,0,0.00000000,82168,82176,52,0.00286279
1773322994.96518469,0.02612937,6276,0.00073255,0.00000000,0,0.00000000,82176,82165,57,0.00215122
1773322995.06536126,0.01923010,6293,0.00046662,0.00000000,0,0.00000000,82165,82188,49,0.00301163
1773322995.16533685,0.01461353,6268,0.00039338,0.00000000,0,0.00000000,82188,82192,54,0.00094599
1773322995.26535201,0.01620313,6246,0.00029671,0.00000000,0,0.00000000,82192,82194,44,0.00136300
1773322995.36541057,0.02511930,6226,0.00112885,0.00000000,0,0.00000000,82194,82187,44,0.00262802
1773322995.46531272,0.02910837,6269,0.00122915,0.00000000,0,0.00000000,82187,82159,49,0.00151140
1773322995.56543589,0.02013313,6268,0.00047994,0.00000000,0,0.00000000,82159,82155,54,0.00379638
1773322995.66548705,0.01762845,6149,0.00082368,0.00000000,0,0.00000000,82155,82183,63,0.00110538
1773322995.76449561,0.02372012,6335,0.00109439,0.00000000,0,0.00000000,82183,82202,54,0.00235140
1773322995.86545920,0.02786034,6201,0.00152351,0.00000000,0,0.00000000,82202,82164,71,0.00248271
1773322995.96549344,0.01252825,6245,0.00031051,0.00000000,0,0.00000000,82164,82196,61,0.00350584
1773322996.06559539,0.01303988,6153,0.00024778,0.00000000,0,0.00000000,82196,82206,49,0.00241150
1773322996.16540456,0.01388412,6192,0.00047681,0.00000000,0,0.00000000,82206,82205,51,0.00371968
1773322996.26548028,0.01736339,6162,0.00040604,0.00000000,0,0.00000000,82205,82210,65,0.00266715
1773322996.36553574,0.01496370,6198,0.00070553,0.00000000,0,0.00000000,82210,82228,69,0.00096783
1773322996.46556664,0.01820610,6135,0.00072480,0.00000000,0,0.00000000,82228,82249,63,0.00096478
1773322996.56551409,0.02126505,6167,0.00152302,0.00000000,0,0.00000000,82249,82263,73,0.00206347
1773322996.66546130,0.04642839,6035,0.00197220,0.00000000,0,0.00000000,82263,82270,81,0.00088406
1773322996.86563277,0.02895759,6088,0.00129229,0.00000000,0,0.00000000,82270,82336,113,0.00215130
1773322996.96569252,0.03622646,6088,0.00112785,0.00000000,0,0.00000000,82336,82341,43,0.00207562
1773322997.06570053,0.06245739,5994,0.00469864,0.00000000,0,0.00000000,82341,82396,240,0.00172989
1773322997.16572833,0.05053491,5921,0.00289794,0.00000000,0,0.00000000,82396,82434,137,0.00338589
1773322997.26560521,0.03707218,5924,0.00084434,0.00000000,0,0.00000000,82434,82486,140,0.00311218
1773322997.36562538,0.04821247,5918,0.00253236,0.00000000,0,0.00000000,82486,82529,138,0.00352546
1773322997.46568608,0.02148203,5915,0.00147539,0.00000000,0,0.00000000,82529,82486,124,0.00364695
1773322997.56566811,0.03200333,5918,0.00106349,0.00000000,0,0.00000000,82486,82531,140,0.00476291
1773322997.66487122,0.02130931,5860,0.00097593,0.00000000,0,0.00000000,82531,82612,128,0.00595396
1773322997.86577225,0.01986642,5943,0.00095238,0.00000000,0,0.00000000,82612,82684,139,0.00549699
1773322997.96473241,0.01568163,5927,0.00052939,0.00000000,0,0.00000000,82684,82708,97,0.00167166
1773322998.06444979,0.01258650,5954,0.00063199,0.00000000,0,0.00000000,82708,82750,116,0.00463365
1773322998.16484523,0.02700551,5893,0.00229900,0.00000000,0,0.00000000,82750,82794,108,0.00245700
1773322998.26436520,0.03449698,6034,0.00073934,0.00000000,0,0.00000000,82794,82826,102,0.00314329
1773322998.36460900,0.02198996,5988,0.00093691,0.00000000,0,0.00000000,82826,82802,87,0.00138899
1773322998.46438289,0.01781974,6070,0.00074162,0.00000000,0,0.00000000,82802,82840,82,0.00134564
1773322998.56444979,0.01660288,6068,0.00200396,0.00000000,0,0.00000000,82840,82870,87,0.00336143
1773322998.66456556,0.01801344,6094,0.00084827,0.00000000,0,0.00000000,82870,82868,86,0.00341109
1773322998.76508760,0.02243075,6090,0.00065052,0.00000000,0,0.00000000,82868,82867,86,0.00296922
1773322998.86450219,0.02950554,6078,0.00217153,0.00000000,0,0.00000000,82867,82871,85,0.00136735
1773322998.96439981,0.01045158,6064,0.00050326,0.00000000,0,0.00000000,82871,82888,78,0.00147043
1773322999.06446624,0.01453017,6124,0.00052347,0.00000000,0,0.00000000,82888,82874,66,0.00267289
1773322999.16445661,0.01267754,6132,0.00049869,0.00000000,0,0.00000000,82874,82917,74,0.00209446
1773322999.26449990,0.01590240,6141,0.00142335,0.00000000,0,0.00000000,82917,82927,68,0.00252530
1773322999.36453700,0.01621146,6089,0.00043925,0.00000000,0,0.00000000,82927,82935,74,0.00076236
1773322999.46450973,0.03535653,6139,0.00395963,0.00000000,0,0.00000000,82935,82834,65,0.00146341
1773322999.56463456,0.03187574,6071,0.00104764,0.00000000,0,0.00000000,82834,82841,73,0.00123678
1773322999.66444111,0.02101426,6090,0.00129956,0.00000000,0,0.00000000,82841,82847,63,0.00185739
1773322999.76530647,0.02774360,6066,0.00040511,0.00000000,0,0.00000000,82847,82860,79,0.00177883
1773322999.86495590,0.02974309,6108,0.00121018,0.00000000,0,0.00000000,82860,82911,86,0.00130714
1773322999.96457005,0.01473728,6045,0.00045000,0.00000000,0,0.00000000,82911,82913,67,0.00355061
1773323000.06475210,0.01310113,5994,0.00036691,0.00000000,0,0.00000000,82913,82946,75,0.00311649
1773323000.16459131,0.01252146,6056,0.00043623,0.00000000,0,0.00000000,82946,82964,70,0.00299826
1773323000.26462126,0.01353779,6012,0.00058292,0.00000000,0,0.00000000,82964,82967,65,0.00085054
1773323000.36465740,0.01555798,6073,0.00039462,0.00000000,0,0.00000000,82967,82945,60,0.00078058
1773323000.46479154,0.04334648,6058,0.00176276,0.00000000,0,0.00000000,82945,82954,55,0.00159885
1773323000.56466770,0.03888933,6060,0.00132254,0.00000000,0,0.00000000,82954,82956,62,0.00183279
1773323000.66477156,0.03850342,6019,0.00115210,0.00000000,0,0.00000000,82956,82964,49,0.00093767
1773323000.76572084,0.02906819,6036,0.00096352,0.00000000,0,0.00000000,82964,82986,68,0.00092657
1773323000.96494293,0.01995710,6015,0.00116285,0.00000000,0,0.00000000,82986,83009,80,0.00371986
1773323001.06481099,0.01700422,6033,0.00070191,0.00000000,0,0.00000000,83009,82969,57,0.00667317
1773323001.16487551,0.01787727,6041,0.00056145,0.00000000,0,0.00000000,82969,82983,53,0.00414211
1773323001.26487350,0.01629496,6013,0.00020083,0.00000000,0,0.00000000,82983,83005,45,0.00126375
1773323001.36479878,0.01272288,6031,0.00024220,0.00000000,0,0.00000000,83005,83016,54,0.00244456
1773323001.46497822,0.01351791,5957,0.00032799,0.00000000,0,0.00000000,83016,83031,41,0.00399517
1773323001.56489611,0.02735273,5995,0.00034134,0.00000000,0,0.00000000,83031,83044,60,0.00164559
1773323001.66496825,0.03909553,5996,0.00046514,0.00000000,0,0.00000000,83044,83053,55,0.00091066
1773323001.76586723,0.04098914,5934,0.00085710,0.00000000,0,0.00000000,83053,83107,69,0.00170054
1773323001.96501374,0.03498777,5987,0.00360755,0.00000000,0,0.00000000,83107,83119,104,0.00086946
1773323002.06508756,0.01937189,6035,0.00058126,0.00000000,0,0.00000000,83119,83141,68,0.00288299
1773323002.16509175,0.02932895,6022,0.00057027,0.00000000,0,0.00000000,83141,83117,74,0.00376739
1773323002.26514888,0.02253604,6055,0.00060034,0.00000000,0,0.00000000,83117,83157,95,0.00310404
1773323002.36503315,0.01984662,6051,0.00068045,0.00000000,0,0.00000000,83157,83168,92,0.00301633
1773323002.46507549,0.01780696,6098,0.00052524,0.00000000,0,0.00000000,83168,83199,86,0.00089578
1773323002.56513667,0.02821291,6069,0.00087930,0.00000000,0,0.00000000,83199,83226,96,0.00254052
1773323002.66510296,0.02483246,6069,0.00065600,0.00000000,0,0.00000000,83226,83250,38,0.00131104
1773323002.76607418,0.02514839,6069,0.00023036,0.00000000,0,0.00000000,83250,83253,34,0.00185633
1773323002.86523581,0.01236547,6069,0.00021891,0.00000000,0,0.00000000,83253,83255,32,0.00219031
1773323002.96526623,0.01521122,6069,0.00058546,0.00000000,0,0.00000000,83255,83236,35,0.00311861
1773323003.16538310,0.01850173,6087,0.00187196,0.00000000,0,0.00000000,83236,83328,281,0.00270055
1773323003.26539612,0.02781919,6059,0.00196404,0.00000000,0,0.00000000,83328,83374,148,0.00391626
1773323003.36521244,0.01421465,6105,0.00124915,0.00000000,0,0.00000000,83374,83312,131,0.00117861
1773323003.46531582,0.01453088,6086,0.00060513,0.00000000,0,0.00000000,83312,83359,104,0.00078263
1773323003.56533170,0.01472320,6102,0.00117480,0.00000000,0,0.00000000,83359,83392,110,0.00161787
1773323003.66527152,0.01688409,6140,0.00076971,0.00000000,0,0.00000000,83392,83433,130,0.00088864
1773323003.76611686,0.01940294,6091,0.00080783,0.00000000,0,0.00000000,83433,83474,89,0.00178454
1773323003.86535072,0.03302057,6114,0.00209140,0.00000000,0,0.00000000,83474,83500,110,0.00088696
1773323003.96535969,0.01558252,6041,0.00089938,0.00000000,0,0.00000000,83500,83501,93,0.00090659
1773323004.06536913,0.01772515,6088,0.00050278,0.00000000,0,0.00000000,83501,83534,84,0.00135712
1773323004.16545725,0.01230886,6043,0.00037146,0.00000000,0,0.00000000,83534,83594,85,0.00317103
1773323004.26545668,0.01484954,6028,0.00126181,0.00000000,0,0.00000000,83594,83614,74,0.00404423
1773323004.36531496,0.01477391,6059,0.00128094,0.00000000,0,0.00000000,83614,83429,50,0.00083542
1773323004.46558499,0.02404171,6059,0.00078495,0.00000000,0,0.00000000,83429,83454,59,0.00080342
1773323004.56560731,0.03080517,5967,0.00044497,0.00000000,0,0.00000000,83454,83502,80,0.00149345
1773323004.66541290,0.03026618,6004,0.00077886,0.00000000,0,0.00000000,83502,83541,69,0.00104541
1773323004.76442385,0.01851239,5997,0.00141928,0.00000000,0,0.00000000,83541,83606,93,0.00233601
1773323004.86544180,0.02578884,6019,0.00145540,0.00000000,0,0.00000000,83606,83645,119,0.00316569
1773323004.96541858,0.01993329,5963,0.00070324,0.00000000,0,0.00000000,83645,83488,84,0.00229219
1773323005.06551480,0.01676684,6031,0.00170651,0.00000000,0,0.00000000,83488,83514,58,0.00157288
1773323005.16553378,0.01411565,5985,0.00022893,0.00000000,0,0.00000000,83120,83141,45,0.00285780
1773323005.26562095,0.01273589,5956,0.00046147,0.00000000,0,0.00000000,83141,83139,39,0.00258793
1773323005.36457014,0.01337504,5980,0.00032027,0.00000000,0,0.00000000,83139,83168,47,0.00104430
1773323005.46557140,0.04240665,5961,0.00372311,0.00000000,0,0.00000000,83168,83184,43,0.00116078
1773323005.56561041,0.02898763,6000,0.00083447,0.00000000,0,0.00000000,83184,83203,47,0.00101575
1773323005.66566110,0.03387405,5997,0.00138304,0.00000000,0,0.00000000,83203,83193,61,0.00084320
1773323005.76634550,0.02283002,6022,0.00089056,0.00000000,0,0.00000000,83193,83209,48,0.00123062
1773323005.86567569,0.02076364,5961,0.00069549,0.00000000,0,0.00000000,83209,83216,42,0.00296288
1773323005.96465397,0.03212332,6071,0.00195061,0.00000000,0,0.00000000,83216,83242,56,0.00232868
1773323006.06470942,0.02177552,5984,0.00060235,0.00000000,0,0.00000000,83242,83234,47,0.00376573
1773323006.16573763,0.01345117,6044,0.00023997,0.00000000,0,0.00000000,83234,83249,39,0.00278000
1773323006.26575732,0.01498169,6001,0.00112962,0.00000000,0,0.00000000,83249,83251,39,0.00112273
1773323006.36583304,0.01388518,5980,0.00019624,0.00000000,0,0.00000000,83251,83265,35,0.00179498
1773323006.46479583,0.01482718,5993,0.00028901,0.00000000,0,0.00000000,83265,83273,32,0.00178498
1773323006.56585288,0.03045526,5945,0.00026304,0.00000000,0,0.00000000,83273,83274,38,0.00117229
1773323006.66489768,0.02565194,6000,0.00114693,0.00000000,0,0.00000000,83274,83266,40,0.00142659
1773323006.76655436,0.01943089,5975,0.00067147,0.00000000,0,0.00000000,83266,83303,45,0.00120779
1773323006.86477542,0.02870435,6074,0.00024371,0.00000000,0,0.00000000,83303,83325,40,0.00127372
1773323006.96486974,0.01641773,5995,0.00039733,0.00000000,0,0.00000000,83325,83348,53,0.00204066
1773323007.06485748,0.02256176,6002,0.00029822,0.00000000,0,0.00000000,83348,83360,38,0.00101321
1773323007.16479135,0.01646863,6000,0.00024610,0.00000000,0,0.00000000,83360,83376,38,0.00083232
1773323007.26485467,0.01655343,6017,0.00084204,0.00000000,0,0.00000000,83376,83395,33,0.00083941
1773323007.36485982,0.01474922,6024,0.00015036,0.00000000,0,0.00000000,83395,83410,31,0.00118004
1773323007.46488523,0.01724117,6011,0.00117699,0.00000000,0,0.00000000,83410,83406,39,0.00199674
1773323007.56492448,0.05347924,5986,0.00030711,0.00000000,0,0.00000000,83406,83428,36,0.00216678
1773323007.66503763,0.05804436,6018,0.00035754,0.00000000,0,0.00000000,83428,83453,45,0.00139184
1773323007.76493955,0.04045293,5998,0.00081197,0.00000000,0,0.00000000,83453,83465,41,0.00140569
1773323007.96506119,0.03379184,6006,0.00074073,0.00000000,0,0.00000000,83465,83466,35,0.00093231
1773323008.06504083,0.03220010,6021,0.00077449,0.00000000,0,0.00000000,83466,83474,39,0.00195472
1773323008.16515636,0.02065774,5997,0.00076823,0.00000000,0,0.00000000,83474,83458,38,0.00454661
1773323008.26529813,0.00996208,5977,0.00048450,0.00000000,0,0.00000000,83458,83409,34,0.00344201
1773323008.36447644,0.01790897,6055,0.00021899,0.00000000,0,0.00000000,83409,83404,33,0.00202852
1773323008.46518922,0.01512279,5964,0.00016885,0.00000000,0,0.00000000,83404,83418,26,0.00225151
1773323008.56447172,0.01206661,6058,0.00013694,0.00000000,0,0.00000000,83418,83433,33,0.00106610
1773323008.66449690,0.03059933,6039,0.00027517,0.00000000,0,0.00000000,83433,83423,26,0.00300478
1773323008.76454163,0.03782851,5972,0.00072904,0.00000000,0,0.00000000,83423,83438,41,0.00115949
1773323008.96450448,0.03559794,5856,0.00235923,0.00000000,0,0.00000000,83438,83459,91,0.00148779
1773323009.06678581,0.01499319,6103,0.00038627,0.00000000,0,0.00000000,83459,83479,56,0.00080452
1773323009.16461635,0.01936146,5935,0.00078136,0.00000000,0,0.00000000,83479,83480,60,0.00350596
1773323009.26447511,0.01699083,5975,0.00055456,0.00000000,0,0.00000000,83480,83473,70,0.00268001
1773323009.36451626,0.01534044,5956,0.00191051,0.00000000,0,0.00000000,83473,83424,77,0.00223491
1773323009.46454072,0.01572258,5965,0.00035866,0.00000000,0,0.00000000,83424,83441,57,0.00131950
1773323009.56447387,0.02974188,6007,0.00041256,0.00000000,0,0.00000000,83441,83472,57,0.00313091
1773323009.66449451,0.02947799,6029,0.00123407,0.00000000,0,0.00000000,83472,83483,62,0.00207823
1773323009.76452351,0.05033501,5995,0.00240799,0.00000000,0,0.00000000,83483,83487,57,0.00133212
1773323009.96463013,0.04751072,5951,0.00261700,0.00000000,0,0.00000000,83487,83528,103,0.00081659
1773323010.06456447,0.03116980,5895,0.00063217,0.00000000,0,0.00000000,83528,83551,84,0.00366082
1773323010.16459489,0.03789521,5916,0.00127019,0.00000000,0,0.00000000,83551,83563,68,0.00132429
1773323010.26456642,0.01419335,5881,0.00054656,0.00000000,0,0.00000000,83563,83567,67,0.00566553
1773323010.36454058,0.01874151,5915,0.00038788,0.00000000,0,0.00000000,83567,83579,50,0.00465241
1773323010.46454287,0.01708104,5811,0.00022108,0.00000000,0,0.00000000,83579,83598,35,0.00308211
1773323010.56452703,0.02028942,5873,0.00030468,0.00000000,0,0.00000000,83598,83613,39,0.00371100
1773323010.66454554,0.03350628,5860,0.00140647,0.00000000,0,0.00000000,83613,83625,49,0.00183023
1773323010.76461220,0.03547742,5915,0.00160881,0.00000000,0,0.00000000,83625,83635,59,0.00160089
1773323010.96463895,0.02768420,5881,0.00046618,0.00000000,0,0.00000000,83635,83659,71,0.00233381
1773323011.06454396,0.02375788,5942,0.00044105,0.00000000,0,0.00000000,83659,83693,72,0.00222271
1773323011.16448379,0.04188530,5942,0.00089456,0.00000000,0,0.00000000,83693,83683,47,0.00401228
1773323011.26454639,0.02350045,5942,0.00073411,0.00000000,0,0.00000000,83683,83706,41,0.00299532
1773323011.36448240,0.02499787,5945,0.00042502,0.00000000,0,0.00000000,83706,83712,36,0.00389592
1773323011.46448183,0.02144253,5961,0.00033918,0.00000000,0,0.00000000,83712,83732,48,0.00286501
1773323011.56449628,0.01889760,5915,0.00054271,0.00000000,0,0.00000000,83732,83723,37,0.00295433
1773323011.66449547,0.01846408,5965,0.00023181,0.00000000,0,0.00000000,83723,83743,44,0.00400584
1773323011.76451159,0.02904994,5916,0.00100018,0.00000000,0,0.00000000,83743,83754,40,0.00252888
1773323011.86455917,0.02804643,5897,0.00034728,0.00000000,0,0.00000000,83754,83766,30,0.00296949
1773323011.96443462,0.02417515,5879,0.00078121,0.00000000,0,0.00000000,83766,83792,44,0.00250434
1773323012.06450176,0.01483589,5942,0.00017923,0.00000000,0,0.00000000,83792,83813,25,0.00234463
1773323012.16460037,0.01142217,5821,0.00045627,0.00000000,0,0.00000000,83813,83827,42,0.00343316
1773323012.26459074,0.01173790,5923,0.00024803,0.00000000,0,0.00000000,83827,83820,36,0.00260351
1773323012.36444187,0.01416193,5917,0.00016082,0.00000000,0,0.00000000,83820,83834,43,0.00180055
1773323012.46699619,0.02888989,5932,0.00069198,0.00000000,0,0.00000000,83834,83853,38,0.00155841
1773323012.56446958,0.02122093,5910,0.00081250,0.00000000,0,0.00000000,83853,83840,42,0.00086533
1773323012.66457200,0.02315415,5931,0.00082756,0.00000000,0,0.00000000,83840,83834,33,0.00098866
1773323012.96510935,0.02931745,5839,0.00188559,0.00000000,0,0.00000000,83834,83819,78,0.00080207
1773323013.06446028,0.01403854,5897,0.00053076,0.00000000,0,0.00000000,83819,83817,47,0.00305376
1773323013.16438580,0.01053589,5875,0.00052440,0.00000000,0,0.00000000,83817,83820,56,0.00156806
1773323013.26448798,0.01193211,5868,0.00028266,0.00000000,0,0.00000000,83820,83838,53,0.00309493
1773323013.36442542,0.01632842,5917,0.00037610,0.00000000,0,0.00000000,83838,83821,25,0.00357649
1773323013.46521187,0.06543829,5874,0.00045812,0.00000000,0,0.00000000,83821,83818,27,0.00204689
1773323013.56438446,0.06089621,5952,0.00070193,0.00000000,0,0.00000000,83818,83832,32,0.00085510
1773323013.66454530,0.05890008,5944,0.00035058,0.00000000,0,0.00000000,83832,83821,41,0.00099490
1773323013.76456690,0.02356411,5901,0.00063554,0.00000000,0,0.00000000,83821,83836,39,0.00244607
1773323013.86452484,0.02173027,5901,0.00010733,0.00000000,0,0.00000000,83836,83841,21,0.00117926
1773323013.96433902,0.02956888,5963,0.00148219,0.00000000,0,0.00000000,83841,83878,81,0.00128789
1773323014.06461263,0.01440461,5908,0.00031354,0.00000000,0,0.00000000,83878,83892,49,0.00402526
1773323014.16460252,0.01246552,5911,0.00024278,0.00000000,0,0.00000000,83892,83914,47,0.00082621
1773323014.26458192,0.01435566,5949,0.00024102,0.00000000,0,0.00000000,83914,83921,40,0.00079640
1773323014.36456704,0.01149363,5923,0.00014632,0.00000000,0,0.00000000,83921,83912,31,0.00080748
1773323014.46503472,0.01184456,5919,0.00018490,0.00000000,0,0.00000000,83912,83925,32,0.00089605
1773323014.56457114,0.01057371,5932,0.00013986,0.00000000,0,0.00000000,83925,83941,34,0.00081330
1773323014.66456175,0.02164145,5942,0.00042940,0.00000000,0,0.00000000,83941,83942,31,0.00140415
1773323014.76452279,0.01567792,5901,0.00065895,0.00000000,0,0.00000000,83942,83965,43,0.00093042
1773323014.86500382,0.02435195,5861,0.00062125,0.00000000,0,0.00000000,83965,83990,29,0.00109980
1773323014.96441078,0.01659929,5922,0.00029858,0.00000000,0,0.00000000,83990,83999,33,0.00204336
1773323015.06456423,0.02561099,5919,0.00097521,0.00000000,0,0.00000000,83999,84005,40,0.00380321
1773323015.16441083,0.00877579,5967,0.00024961,0.00000000,0,0.00000000,84005,84005,36,0.00285453
1773323015.26504445,0.00868680,5931,0.00026553,0.00000000,0,0.00000000,84005,84006,46,0.00325225
1773323015.36500835,0.01219571,5945,0.00026051,0.00000000,0,0.00000000,84006,83971,25,0.00221576
1773323015.46444702,0.01158481,5912,0.00047061,0.00000000,0,0.00000000,83971,83967,34,0.00274884
1773323015.56506777,0.02758247,5841,0.00091240,0.00000000,0,0.00000000,83967,83980,23,0.00085538
1773323015.66502190,0.02644012,5783,0.00102333,0.00000000,0,0.00000000,83980,83987,36,0.00080269
1773323015.76440406,0.02139713,5833,0.00031307,0.00000000,0,0.00000000,83987,83976,12,0.00144374
1773323015.96444035,0.01870312,5851,0.00061419,0.00000000,0,0.00000000,83976,84009,148,0.00182483
1773323016.06445551,0.01214424,5841,0.00058351,0.00000000,0,0.00000000,84009,84001,64,0.00462661
1773323016.16440558,0.01586410,5857,0.00021382,0.00000000,0,0.00000000,84001,84002,41,0.00163024
1773323016.26447678,0.01656963,5891,0.00023328,0.00000000,0,0.00000000,84002,84028,33,0.00558707
1773323016.36441922,0.01040044,5834,0.00014979,0.00000000,0,0.00000000,84028,84032,28,0.00327565
1773323016.46440816,0.01324748,5848,0.00017240,0.00000000,0,0.00000000,84032,84054,37,0.00095065
1773323016.56443143,0.00730454,5847,0.00015511,0.00000000,0,0.00000000,84054,84066,36,0.00095650
1773323016.66452742,0.01310003,5870,0.00025604,0.00000000,0,0.00000000,84066,84082,44,0.00248960
1773323016.76491833,0.01787301,5872,0.00083876,0.00000000,0,0.00000000,84082,84103,49,0.00203325
1773323016.86499023,0.01346878,5872,0.00027872,0.00000000,0,0.00000000,84103,84105,42,0.00194818
1773323016.96499348,0.00851215,5839,0.00027675,0.00000000,0,0.00000000,84105,84102,45,0.00114553
1773323017.06447053,0.00927292,5847,0.00012099,0.00000000,0,0.00000000,84102,84113,28,0.00136043
1773323017.16468048,0.00691968,5868,0.00017810,0.00000000,0,0.00000000,84113,84109,23,0.00135421
1773323017.26498961,0.00655200,5805,0.00029386,0.00000000,0,0.00000000,84109,84121,46,0.00130164
1773323017.36440825,0.01103442,5746,0.00029080,0.00000000,0,0.00000000,84121,84132,25,0.00080237
1773323017.46496892,0.01461514,5725,0.00056836,0.00000000,0,0.00000000,84132,84139,31,0.00161769
1773323017.56492949,0.01238312,5738,0.00045978,0.00000000,0,0.00000000,84139,84161,29,0.00088559
1773323017.66498423,0.02032781,5704,0.00105033,0.00000000,0,0.00000000,84161,84172,31,0.00108410
1773323017.76488662,0.01363395,5719,0.00053240,0.00000000,0,0.00000000,84172,84169,33,0.00098183
1773323017.86492372,0.01457605,5719,0.00040681,0.00000000,0,0.00000000,84169,84178,13,0.00285395
1773323017.96498632,0.01330262,5472,0.00025130,0.00000000,0,0.00000000,84178,84189,40,0.00093316
1773323018.06484437,0.00897462,5472,0.00017306,0.00000000,0,0.00000000,84189,84209,34,0.00190466
1773323018.16504097,0.00948751,5417,0.00032393,0.00000000,0,0.00000000,84209,84224,30,0.00284122
1773323018.26505017,0.00879877,5507,0.00016679,0.00000000,0,0.00000000,84224,84242,36,0.00239361
1773323018.36524439,0.00645316,5443,0.00011691,0.00000000,0,0.00000000,84242,84238,19,0.00342595
1773323018.46544504,0.01450350,5491,0.00048206,0.00000000,0,0.00000000,84238,84258,38,0.00185657
1773323018.56507182,0.01349150,5555,0.00063931,0.00000000,0,0.00000000,84258,84262,39,0.00139853
1773323018.66487241,0.01370164,5489,0.00051008,0.00000000,0,0.00000000,84262,84254,29,0.00081746
1773323018.76504326,0.02650527,5437,0.00101199,0.00000000,0,0.00000000,84254,84244,41,0.00095940
1773323018.96487832,0.02852744,5353,0.00066096,0.00000000,0,0.00000000,84244,84249,34,0.00119540
1773323019.06455350,0.01903214,5351,0.00076255,0.00000000,0,0.00000000,84249,84261,32,0.00285170
1773323019.16490579,0.01441826,5333,0.00021015,0.00000000,0,0.00000000,84261,84262,19,0.00195552
1773323019.26483679,0.00535481,5279,0.00021875,0.00000000,0,0.00000000,84262,84277,29,0.00356118
1773323019.36498499,0.00634273,5192,0.00021389,0.00000000,0,0.00000000,84277,84310,46,0.00345824
1773323019.46497488,0.00676289,5212,0.00050096,0.00000000,0,0.00000000,84310,84332,73,0.00303613
1773323019.56501436,0.00725587,5120,0.00053871,0.00000000,0,0.00000000,84332,84390,81,0.00594040
1773323019.66518974,0.01551545,5062,0.00133040,0.00000000,0,0.00000000,84390,84373,71,0.00143822
1773323019.76445937,0.01402893,5028,0.00111228,0.00000000,0,0.00000000,84373,84383,78,0.00095298
1773323019.86508656,0.01546897,4912,0.00204365,0.00000000,0,0.00000000,84383,84459,158,0.00116211
1773323019.96482706,0.01007980,4770,0.00061729,0.00000000,0,0.00000000,84459,84497,130,0.00118407
